PID,Name,Pos,Age,League,GP,G,A,P,Year,Overall
8473581,Robin Figren,F,18.0,Swe-U18,1.0,1.0,0.0,1.0,2006.0,70.0
8473419,Brad Marchand,F,18.0,QMJHL,68.0,29.0,37.0,66.0,2006.0,71.0
8473504,Cal Clutterbuck,F,18.0,OHL,66.0,35.0,33.0,68.0,2006.0,72.0
8473424,Brady Calla,F,18.0,WHL,66.0,8.0,25.0,33.0,2006.0,73.0
8473525,Theo Peckham,D,18.0,OHL,67.0,6.0,9.0,15.0,2006.0,75.0
8473591,Tony Lagerström,F,18.0,Swe-U18,7.0,9.0,5.0,14.0,2006.0,76.0
8473591,Tony Lagerström,F,18.0,Swe-Jr.,37.0,14.0,19.0,33.0,2006.0,76.0
8473591,Tony Lagerström,F,18.0,Sweden,1.0,0.0,0.0,0.0,2006.0,76.0
8473592,Vladimir Zharkov,F,18.0,Russia,4.0,0.0,1.0,1.0,2006.0,77.0
8473592,Vladimir Zharkov,F,18.0,Russia-3,48.0,17.0,22.0,39.0,2006.0,77.0
8473444,Jon Matsumoto,F,19.0,CCHA,36.0,20.0,28.0,48.0,2006.0,79.0
8473458,Michael Forney,F,18.0,HS,21.0,23.0,37.0,60.0,2006.0,80.0
8473458,Michael Forney,F,18.0,USHL,3.0,0.0,0.0,0.0,2006.0,80.0
8473540,Daniel Rahimi,D,19.0,Swe-Jr.,40.0,3.0,10.0,13.0,2006.0,82.0
8473540,Daniel Rahimi,D,19.0,Sweden-2,6.0,0.0,0.0,0.0,2006.0,82.0
8473430,John De Gray,D,18.0,OHL,68.0,0.0,10.0,10.0,2006.0,83.0
8473518,Ryan Hillier,F,18.0,QMJHL,68.0,19.0,38.0,57.0,2006.0,84.0
8473542,Tom Sestito,F,18.0,OHL,57.0,10.0,10.0,20.0,2006.0,85.0
8473431,Bud Holloway,F,18.0,WHL,72.0,21.0,13.0,34.0,2006.0,86.0
8473530,John Armstrong,F,18.0,OHL,65.0,14.0,23.0,37.0,2006.0,87.0
8473515,Jonas Ahnelov,D,18.0,Swe-Jr.,29.0,4.0,11.0,15.0,2006.0,88.0
8473515,Jonas Ahnelov,D,18.0,Sweden,15.0,0.0,0.0,0.0,2006.0,88.0
8473429,Aaron Marvin,F,18.0,HS,23.0,9.0,21.0,30.0,2006.0,89.0
8473411,Aaron Snow,F,18.0,OHL,68.0,30.0,38.0,68.0,2006.0,90.0
8473484,Kaspars Daugavins,F,18.0,BelOpen,45.0,4.0,11.0,15.0,2006.0,91.0
8473477,Harrison Reed,F,18.0,OHL,68.0,26.0,24.0,50.0,2006.0,93.0
8473427,Ryan Turek,D,18.0,USHL,52.0,17.0,11.0,28.0,2006.0,94.0
8473462,Ben Shutron,D,18.0,OHL,67.0,10.0,29.0,39.0,2006.0,95.0
8473462,Ben Shutron,D,18.0,WJ18-A,7.0,0.0,2.0,2.0,2006.0,95.0
8473496,Oskar Osala,F,18.0,OHL,68.0,17.0,26.0,43.0,2006.0,97.0
8473508,James Delory,D,18.0,OHL,67.0,6.0,26.0,32.0,2006.0,98.0
8473456,Rhett Rakhshani,F,18.0,U-18,43.0,11.0,12.0,23.0,2006.0,100.0
8473456,Rhett Rakhshani,F,18.0,NAHL,16.0,13.0,13.0,26.0,2006.0,100.0
8473456,Rhett Rakhshani,F,18.0,WJ18-A,6.0,5.0,1.0,6.0,2006.0,100.0
8473598,Joonas Lehtivuori,D,18.0,Fin-U18,2.0,0.0,1.0,1.0,2006.0,101.0
8473598,Joonas Lehtivuori,D,18.0,Fin-Jr.,39.0,9.0,16.0,25.0,2006.0,101.0
8473598,Joonas Lehtivuori,D,18.0,Finland,1.0,0.0,0.0,0.0,2006.0,101.0
8473416,Michael Caruso,D,18.0,OHL,66.0,1.0,15.0,16.0,2006.0,103.0
8473593,David Kveton,F,18.0,CzRep-Jr.,1.0,1.0,1.0,2.0,2006.0,104.0
8473593,David Kveton,F,18.0,CzRep-2,7.0,2.0,1.0,3.0,2006.0,104.0
8473593,David Kveton,F,18.0,CzRep,45.0,6.0,4.0,10.0,2006.0,104.0
8473555,Niko Snellman,F,18.0,Fin-U18,6.0,3.0,8.0,11.0,2006.0,105.0
8473555,Niko Snellman,F,18.0,Fin-Jr.,23.0,4.0,4.0,8.0,2006.0,105.0
8473529,T.j. Miller,D,20.0,BCHL,60.0,16.0,32.0,48.0,2006.0,107.0
8473451,Kevin Montgomery,D,18.0,U-18,42.0,2.0,10.0,12.0,2006.0,110.0
8473451,Kevin Montgomery,D,18.0,NAHL,17.0,4.0,6.0,10.0,2006.0,110.0
8473451,Kevin Montgomery,D,18.0,WJ18-A,6.0,0.0,0.0,0.0,2006.0,110.0
8473560,Korbinian Holzer,D,18.0,Ger-Jr.,2.0,1.0,1.0,2.0,2006.0,111.0
8473560,Korbinian Holzer,D,18.0,German-2,46.0,3.0,3.0,6.0,2006.0,111.0
8473492,Matt Beleskey,F,18.0,OHL,61.0,20.0,20.0,40.0,2006.0,112.0
8473492,Matt Beleskey,F,18.0,WJ18-A,7.0,0.0,1.0,1.0,2006.0,112.0
8473521,Niclas Andersen,D,18.0,Swe-U18,3.0,0.0,3.0,3.0,2006.0,114.0
8473521,Niclas Andersen,D,18.0,Swe-Jr.,36.0,5.0,6.0,11.0,2006.0,114.0
8473521,Niclas Andersen,D,18.0,Sweden-Q,3.0,0.0,0.0,0.0,2006.0,114.0
8473521,Niclas Andersen,D,18.0,Sweden,8.0,0.0,0.0,0.0,2006.0,114.0
8473587,Tomas Marcinko,F,18.0,Slovak-Jr.,35.0,26.0,21.0,47.0,2006.0,115.0
8473587,Tomas Marcinko,F,18.0,Slovak-2,9.0,3.0,5.0,8.0,2006.0,115.0
8473587,Tomas Marcinko,F,18.0,Slovakia,18.0,2.0,0.0,2.0,2006.0,115.0
8473498,Felix Schutz,F,18.0,QMJHL,65.0,21.0,31.0,52.0,2006.0,117.0
8473595,Pierre-Luc Lessard,D,18.0,QMJHL,55.0,7.0,25.0,32.0,2006.0,121.0
8473566,Luke Lynes,F,18.0,OHL,65.0,34.0,28.0,62.0,2006.0,122.0
8473500,Bobby Hughes,F,18.0,OHL,56.0,35.0,40.0,75.0,2006.0,123.0
8473611,Shane Sims,D,18.0,USHL,59.0,10.0,12.0,22.0,2006.0,126.0
8473520,Maxime Lacroix,F,19.0,QMJHL,70.0,25.0,22.0,47.0,2006.0,127.0
8473550,Andrew Bodnarchuk,D,18.0,QMJHL,68.0,6.0,17.0,23.0,2006.0,128.0
8473528,Robert Nyholm,F,18.0,Fin-U18,2.0,2.0,3.0,5.0,2006.0,129.0
8473528,Robert Nyholm,F,18.0,Fin-Jr.,39.0,11.0,9.0,20.0,2006.0,129.0
8473506,Martin Latal,F,18.0,CzRep-Jr.,6.0,2.0,1.0,3.0,2006.0,131.0
8473506,Martin Latal,F,18.0,CzRep,5.0,0.0,0.0,0.0,2006.0,131.0
8473506,Martin Latal,F,18.0,CzRep-Jr.,24.0,14.0,9.0,23.0,2006.0,131.0
8473506,Martin Latal,F,18.0,CzRep,20.0,0.0,0.0,0.0,2006.0,131.0
8473554,David Meckler,F,19.0,NCAA,31.0,7.0,3.0,10.0,2006.0,134.0
8473436,Nick Sucharski,F,18.0,CCHA,36.0,2.0,5.0,7.0,2006.0,136.0
8473609,Tomas Zaborsky,F,18.0,Slovakia,4.0,0.0,0.0,0.0,2006.0,137.0
8473609,Tomas Zaborsky,F,18.0,Slovak-Jr.,42.0,39.0,22.0,61.0,2006.0,137.0
8473609,Tomas Zaborsky,F,18.0,Slovak-2,5.0,0.0,1.0,1.0,2006.0,137.0
8473576,Pavel Valentenko,D,18.0,Russia,2.0,0.0,0.0,0.0,2006.0,139.0
8473527,Cody Wild,D,19.0,NCAA,36.0,6.0,15.0,21.0,2006.0,140.0
8473561,Kim Johansson,F,18.0,Swe-U18,6.0,1.0,2.0,3.0,2006.0,141.0
8473561,Kim Johansson,F,18.0,Swe-Jr.,39.0,5.0,10.0,15.0,2006.0,141.0
8473603,Maxime Frechette,D,18.0,QMJHL,13.0,0.0,0.0,0.0,2006.0,142.0
8473616,Jonathan Rheault,F,20.0,NCAA,35.0,16.0,14.0,30.0,2006.0,145.0
8473549,Juuso Puustinen,F,18.0,Fin-U18,7.0,8.0,7.0,15.0,2006.0,149.0
8473549,Juuso Puustinen,F,18.0,Fin-Jr.,29.0,9.0,5.0,14.0,2006.0,149.0
8473460,Max Warn,F,18.0,Fin-U18,7.0,5.0,4.0,9.0,2006.0,150.0
8473460,Max Warn,F,18.0,Fin-Jr.,24.0,3.0,10.0,13.0,2006.0,150.0
8473421,Jordan Bendfeld,D,18.0,WHL,65.0,2.0,10.0,12.0,2006.0,152.0
8473418,Stefan Chaput,F,18.0,QMJHL,69.0,19.0,29.0,48.0,2006.0,153.0
8473418,Stefan Chaput,F,18.0,WJ18-A,7.0,0.0,1.0,1.0,2006.0,153.0
8473410,Peter Aston,D,20.0,OHL,16.0,4.0,15.0,19.0,2006.0,155.0
8473410,Peter Aston,D,20.0,OHL,49.0,12.0,21.0,33.0,2006.0,155.0
8473612,Jan-Mikael Juutilainen,F,18.0,Fin-U18,16.0,8.0,13.0,21.0,2006.0,156.0
8473612,Jan-Mikael Juutilainen,F,18.0,Fin-Jr.,36.0,3.0,12.0,15.0,2006.0,156.0
8473612,Jan-Mikael Juutilainen,F,18.0,Finland-2,1.0,0.0,0.0,0.0,2006.0,156.0
8473481,Levi Nelson,F,18.0,WHL,63.0,21.0,17.0,38.0,2006.0,158.0
8473481,Levi Nelson,F,18.0,WJ18-A,7.0,0.0,0.0,0.0,2006.0,158.0
8473428,Jesse Dudas,D,18.0,WHL,18.0,0.0,7.0,7.0,2006.0,159.0
8473428,Jesse Dudas,D,18.0,WHL,6.0,0.0,4.0,4.0,2006.0,159.0
8473584,Andrew Macdonald,D,20.0,QMJHL,68.0,6.0,40.0,46.0,2006.0,160.0
8473537,Viktor Stalberg,F,20.0,Swe-Jr.,41.0,27.0,26.0,53.0,2006.0,161.0
8473487,Julian Walker,F,20.0,Swiss-Jr.,6.0,3.0,2.0,5.0,2006.0,162.0
8473487,Julian Walker,F,20.0,Swiss-2,2.0,0.0,0.0,0.0,2006.0,162.0
8473487,Julian Walker,F,20.0,Swiss,36.0,2.0,0.0,2.0,2006.0,162.0
8473488,Sergei Shirokov,F,20.0,Russia,39.0,7.0,7.0,14.0,2006.0,163.0
8473599,Constantin Braun,F,18.0,Germany,6.0,0.0,0.0,0.0,2006.0,164.0
8473599,Constantin Braun,F,18.0,Ger-Jr.,7.0,8.0,4.0,12.0,2006.0,164.0
8473599,Constantin Braun,F,18.0,German-3,24.0,13.0,10.0,23.0,2006.0,164.0
8473483,Jonas Enlund,F,18.0,Finland-2,4.0,1.0,1.0,2.0,2006.0,165.0
8473483,Jonas Enlund,F,18.0,Fin-Jr.,37.0,24.0,18.0,42.0,2006.0,165.0
8473479,Juraj Simek,F,18.0,Swiss-Jr.,45.0,24.0,44.0,68.0,2006.0,167.0
8473479,Juraj Simek,F,18.0,Swiss,8.0,0.0,1.0,1.0,2006.0,167.0
8473479,Juraj Simek,F,18.0,Swiss-2,3.0,0.0,0.0,0.0,2006.0,167.0
8473513,Dane Crowley,D,19.0,WHL,42.0,0.0,9.0,9.0,2006.0,168.0
8473513,Dane Crowley,D,19.0,WHL,29.0,1.0,11.0,12.0,2006.0,168.0
8473557,Alexander Bumagin,F,19.0,Russia,40.0,9.0,12.0,21.0,2006.0,170.0
8473494,Petteri Wirtanen,F,20.0,Finland-2,2.0,2.0,0.0,2.0,2006.0,172.0
8473494,Petteri Wirtanen,F,20.0,Fin-Jr.,3.0,4.0,2.0,6.0,2006.0,172.0
8473494,Petteri Wirtanen,F,20.0,Finland,50.0,8.0,3.0,11.0,2006.0,172.0
8473547,Ryan Flynn,F,18.0,U-18,42.0,10.0,12.0,22.0,2006.0,176.0
8473547,Ryan Flynn,F,18.0,NAHL,17.0,6.0,5.0,11.0,2006.0,176.0
8473547,Ryan Flynn,F,18.0,WJ18-A,6.0,2.0,1.0,3.0,2006.0,176.0
8473618,Mathieu Perreault,F,18.0,QMJHL,62.0,18.0,34.0,52.0,2006.0,177.0
8473538,Tony Romano,F,18.0,AtJHL,40.0,50.0,52.0,102.0,2006.0,178.0
8473606,Jordan Fulton,F,19.0,HS,28.0,45.0,36.0,81.0,2006.0,179.0
8473463,Leo Komarov,F,19.0,Finland-2,5.0,0.0,3.0,3.0,2006.0,180.0
8473463,Leo Komarov,F,19.0,Fin-Jr.,10.0,5.0,6.0,11.0,2006.0,180.0
8473463,Leo Komarov,F,19.0,Finland,44.0,3.0,3.0,6.0,2006.0,180.0
8473569,Jan Mursak,F,18.0,CzRep-Jr.,43.0,15.0,15.0,30.0,2006.0,182.0
8473590,Alexander Hellstrom,D,19.0,Swe-Jr.,11.0,1.0,3.0,4.0,2006.0,184.0
8473590,Alexander Hellstrom,D,19.0,Sweden-2,31.0,1.0,0.0,1.0,2006.0,184.0
8473621,Timo Seppanen,D,19.0,Finland-2,6.0,2.0,2.0,4.0,2006.0,185.0
8473621,Timo Seppanen,D,19.0,Fin-Jr.,30.0,7.0,11.0,18.0,2006.0,185.0
8473621,Timo Seppanen,D,19.0,Finland,21.0,0.0,0.0,0.0,2006.0,185.0
8473423,Devin Didiomete,F,18.0,OHL,60.0,15.0,21.0,36.0,2006.0,187.0
8473432,Derek Dorsett,F,19.0,WHL,68.0,25.0,23.0,48.0,2006.0,189.0
8471925,Matt Marquardt,F,19.0,QMJHL,68.0,16.0,9.0,25.0,2006.0,194.0
8473486,Jesse Martin,F,18.0,AJHL,40.0,15.0,29.0,44.0,2006.0,195.0
8473600,Benn Ferriero,F,19.0,NCAA,42.0,16.0,9.0,25.0,2006.0,196.0
8473516,Evan Fuller,F,18.0,WHL,56.0,2.0,5.0,7.0,2006.0,197.0
8473469,Denis Kazionov,F,18.0,Russia,26.0,0.0,0.0,0.0,2006.0,198.0
8473469,Denis Kazionov,F,18.0,Russia-3,31.0,6.0,13.0,19.0,2006.0,198.0
8473572,Cameron Cepek,D,18.0,WHL,21.0,2.0,8.0,10.0,2006.0,199.0
8473459,Arturs Kulda,D,18.0,Russia-3,44.0,5.0,12.0,17.0,2006.0,200.0
8473437,Jay Barriball,F,19.0,HS,20.0,28.0,38.0,66.0,2006.0,203.0
8473437,Jay Barriball,F,19.0,USHL,13.0,5.0,7.0,12.0,2006.0,203.0
8473578,Lukas Zeliska,F,18.0,CzRep-Jr.,29.0,8.0,3.0,11.0,2006.0,204.0
8473578,Lukas Zeliska,F,18.0,CzRep,1.0,0.0,0.0,0.0,2006.0,204.0
8473559,Andrei Popov,F,18.0,Russia-3,2.0,1.0,4.0,5.0,2006.0,205.0
8473559,Andrei Popov,F,18.0,Russia-2,37.0,8.0,8.0,16.0,2006.0,205.0
8473517,Viktor Sjodin,F,18.0,Swe-Jr.,31.0,12.0,5.0,17.0,2006.0,206.0
8473509,Kyle Henegan,D,18.0,QMJHL,68.0,3.0,4.0,7.0,2006.0,208.0
8473545,Per Jonsson,D,18.0,Swe-U18,14.0,3.0,1.0,4.0,2006.0,209.0
8473588,Erik Condra,F,20.0,CCHA,36.0,6.0,28.0,34.0,2006.0,211.0
8473409,Logan Pyett,D,18.0,WHL,71.0,10.0,35.0,45.0,2006.0,212.0
8473409,Logan Pyett,D,18.0,WJ18-A,7.0,1.0,3.0,4.0,2006.0,212.0
8473535,Justin Krueger,D,19.0,BCHL,55.0,7.0,15.0,22.0,2006.0,213.0
8474141,Patrick Kane,F,18.0,OHL,58.0,62.0,83.0,145.0,2007.0,1.0
8474141,Patrick Kane,F,18.0,WJC-A,7.0,5.0,4.0,9.0,2007.0,1.0
8474068,Kyle Turris,F,18.0,BCHL,53.0,66.0,55.0,121.0,2007.0,3.0
8474068,Kyle Turris,F,18.0,WJ18-A,6.0,3.0,2.0,5.0,2007.0,3.0
8474066,Thomas Hickey,D,18.0,WHL,68.0,9.0,41.0,50.0,2007.0,4.0
8473991,Karl Alzner,D,18.0,WHL,63.0,8.0,39.0,47.0,2007.0,5.0
8473991,Karl Alzner,D,18.0,WJC-A,6.0,0.0,1.0,1.0,2007.0,5.0
8474040,Sam Gagner,F,18.0,OHL,53.0,35.0,83.0,118.0,2007.0,6.0
8474040,Sam Gagner,F,18.0,WJC-A,6.0,0.0,0.0,0.0,2007.0,6.0
8474161,Jakub Voracek,F,18.0,QMJHL,59.0,23.0,63.0,86.0,2007.0,7.0
8474161,Jakub Voracek,F,18.0,WJ18-A,4.0,1.0,2.0,3.0,2007.0,7.0
8474045,Zach Hamill,F,18.0,WHL,69.0,32.0,61.0,93.0,2007.0,8.0
8474053,Logan Couture,F,18.0,OHL,54.0,26.0,52.0,78.0,2007.0,9.0
8474053,Logan Couture,F,18.0,WJ18-A,6.0,2.0,2.0,4.0,2007.0,9.0
8474184,Keaton Ellerby,D,18.0,WHL,69.0,2.0,23.0,25.0,2007.0,10.0
8474091,Brandon Sutter,F,18.0,WHL,71.0,20.0,37.0,57.0,2007.0,11.0
8474091,Brandon Sutter,F,18.0,WJ18-A,6.0,1.0,1.0,2.0,2007.0,11.0
8474151,Ryan Mcdonagh,D,18.0,HS,26.0,14.0,26.0,40.0,2007.0,12.0
8474151,Ryan Mcdonagh,D,18.0,WJ18-A,7.0,0.0,3.0,3.0,2007.0,12.0
8474189,Lars Eller,F,18.0,Swe-U18,3.0,1.0,4.0,5.0,2007.0,13.0
8474189,Lars Eller,F,18.0,Swe-Jr.,39.0,18.0,37.0,55.0,2007.0,13.0
8474189,Lars Eller,F,18.0,WJC-B,5.0,2.0,5.0,7.0,2007.0,13.0
8474189,Lars Eller,F,18.0,WJ18-B,5.0,3.0,7.0,10.0,2007.0,13.0
8474031,Kevin Shattenkirk,D,18.0,U-18,43.0,8.0,19.0,27.0,2007.0,14.0
8474031,Kevin Shattenkirk,D,18.0,NAHL,14.0,5.0,8.0,13.0,2007.0,14.0
8474031,Kevin Shattenkirk,D,18.0,WJ18-A,7.0,1.0,4.0,5.0,2007.0,14.0
8474046,Alex Plante,D,18.0,WHL,58.0,8.0,30.0,38.0,2007.0,15.0
8474121,Colton Gillies,F,18.0,WHL,65.0,13.0,17.0,30.0,2007.0,16.0
8474121,Colton Gillies,F,18.0,WJ18-A,6.0,2.0,1.0,3.0,2007.0,16.0
8474193,Alexei Cherepanov,F,18.0,Russia-3,3.0,1.0,0.0,1.0,2007.0,17.0
8474193,Alexei Cherepanov,F,18.0,Russia,46.0,18.0,11.0,29.0,2007.0,17.0
8474193,Alexei Cherepanov,F,18.0,WJ18-A,7.0,5.0,3.0,8.0,2007.0,17.0
8474122,Logan Macmillan,F,18.0,QMJHL,68.0,20.0,35.0,55.0,2007.0,19.0
8474185,Angelo Esposito,F,18.0,QMJHL,60.0,27.0,52.0,79.0,2007.0,20.0
8474185,Angelo Esposito,F,18.0,WJ18-A,6.0,3.0,3.0,6.0,2007.0,20.0
8474062,Riley Nash,F,18.0,BCHL,55.0,38.0,46.0,84.0,2007.0,21.0
8474157,Max Pacioretty,F,18.0,USHL,60.0,21.0,42.0,63.0,2007.0,22.0
8474164,Jonathon Blum,D,18.0,WHL,72.0,8.0,43.0,51.0,2007.0,23.0
8474150,Mikael Backlund,F,18.0,Swe-U18,2.0,2.0,1.0,3.0,2007.0,24.0
8474150,Mikael Backlund,F,18.0,Swe-Jr.,7.0,5.0,4.0,9.0,2007.0,24.0
8474150,Mikael Backlund,F,18.0,Sweden-2,18.0,1.0,2.0,3.0,2007.0,24.0
8474150,Mikael Backlund,F,18.0,WJ18-A,6.0,6.0,1.0,7.0,2007.0,24.0
8474158,Patrick White,F,18.0,USHL,12.0,8.0,1.0,9.0,2007.0,25.0
8474158,Patrick White,F,18.0,WJ18-A,7.0,3.0,2.0,5.0,2007.0,25.0
8474102,David Perron,F,19.0,QMJHL,70.0,39.0,44.0,83.0,2007.0,26.0
8474032,Nick Petrecki,D,18.0,USHL,54.0,11.0,14.0,25.0,2007.0,28.0
8474024,Jim O'Brien,F,18.0,NCAA,43.0,7.0,8.0,15.0,2007.0,29.0
8474024,Jim O'Brien,F,18.0,WJ18-A,7.0,3.0,4.0,7.0,2007.0,29.0
8474041,Nick Ross,D,18.0,WHL,70.0,7.0,24.0,31.0,2007.0,30.0
8474050,Brett Maclean,F,18.0,OHL,68.0,47.0,53.0,100.0,2007.0,32.0
8474108,Taylor Ellington,D,18.0,WHL,60.0,5.0,8.0,13.0,2007.0,33.0
8473683,Josh Godfrey,D,19.0,OHL,68.0,24.0,33.0,57.0,2007.0,34.0
8474019,Tommy Cross,D,18.0,HS,25.0,8.0,12.0,20.0,2007.0,35.0
8474019,Tommy Cross,D,18.0,NAHL,2.0,0.0,2.0,2.0,2007.0,35.0
8474019,Tommy Cross,D,18.0,U-18,11.0,0.0,1.0,1.0,2007.0,35.0
8474019,Tommy Cross,D,18.0,WJ18-A,7.0,0.0,1.0,1.0,2007.0,35.0
8474187,Stefan Legein,F,18.0,OHL,64.0,43.0,32.0,75.0,2007.0,37.0
8474035,Bill Sweatt,F,18.0,NCAA,30.0,9.0,17.0,26.0,2007.0,38.0
8474035,Bill Sweatt,F,18.0,WJC-A,7.0,1.0,1.0,2.0,2007.0,38.0
8474173,Simon Hjalmarsson,F,18.0,Swe-U18,3.0,4.0,3.0,7.0,2007.0,39.0
8474173,Simon Hjalmarsson,F,18.0,Sweden-3,2.0,0.0,1.0,1.0,2007.0,39.0
8474173,Simon Hjalmarsson,F,18.0,Swe-Jr.,41.0,31.0,23.0,54.0,2007.0,39.0
8474153,Michal Repik,F,18.0,WHL,56.0,24.0,31.0,55.0,2007.0,40.0
8474163,Kevin Marshall,D,18.0,QMJHL,70.0,5.0,27.0,32.0,2007.0,41.0
8474025,Eric Tangradi,F,18.0,OHL,65.0,5.0,15.0,20.0,2007.0,42.0
8474056,P.k. Subban,D,18.0,OHL,68.0,15.0,41.0,56.0,2007.0,43.0
8474030,Aaron Palushaj,F,18.0,USHL,56.0,22.0,45.0,67.0,2007.0,44.0
8474002,Colby Cohen,D,18.0,USHL,53.0,13.0,47.0,60.0,2007.0,45.0
8474095,Dana Tyrell,F,18.0,WHL,72.0,30.0,26.0,56.0,2007.0,47.0
8474020,Nico Sacchetti,F,18.0,HS,25.0,38.0,52.0,90.0,2007.0,50.0
8474148,Keven Veilleux,F,18.0,QMJHL,70.0,20.0,35.0,55.0,2007.0,51.0
8474148,Keven Veilleux,F,18.0,WJ18-A,2.0,0.0,1.0,1.0,2007.0,51.0
8474114,Oscar Moller,F,18.0,WHL,68.0,32.0,37.0,69.0,2007.0,52.0
8474001,Tj Galiardi,F,19.0,NCAA,33.0,14.0,17.0,31.0,2007.0,55.0
8474049,Akim Aliu,F,18.0,OHL,53.0,20.0,22.0,42.0,2007.0,56.0
8474023,Mike Hoeffel,F,18.0,U-18,33.0,10.0,2.0,12.0,2007.0,57.0
8474023,Mike Hoeffel,F,18.0,NAHL,11.0,6.0,5.0,11.0,2007.0,57.0
8474096,Nick Spaling,F,18.0,OHL,61.0,23.0,36.0,59.0,2007.0,58.0
8474101,Ruslan Bashkirov,F,18.0,QMJHL,64.0,30.0,37.0,67.0,2007.0,60.0
8474190,Wayne Simmonds,F,19.0,OHL,66.0,23.0,26.0,49.0,2007.0,61.0
8474063,Mark Katic,D,18.0,OHL,68.0,5.0,35.0,40.0,2007.0,62.0
8474063,Mark Katic,D,18.0,WJ18-A,6.0,0.0,1.0,1.0,2007.0,62.0
8474139,Maxime Macenauer,F,18.0,QMJHL,14.0,1.0,3.0,4.0,2007.0,63.0
8474170,Sergei Korostin,F,18.0,Russia,7.0,0.0,0.0,0.0,2007.0,64.0
8474119,Olivier Fortier,F,18.0,QMJHL,69.0,28.0,36.0,64.0,2007.0,65.0
8474119,Olivier Fortier,F,18.0,WJ18-A,6.0,0.0,1.0,1.0,2007.0,65.0
8474084,Garrett Klotz,F,18.0,WHL,63.0,2.0,2.0,4.0,2007.0,66.0
8474146,Spencer Machacek,F,18.0,WHL,63.0,21.0,24.0,45.0,2007.0,67.0
8474099,Jake Hansen,F,18.0,HS,25.0,28.0,43.0,71.0,2007.0,68.0
8474099,Jake Hansen,F,18.0,USHL,15.0,4.0,4.0,8.0,2007.0,68.0
8474109,Maxime Tanguay,F,18.0,QMJHL,54.0,24.0,36.0,60.0,2007.0,69.0
8474076,John Negrin,D,18.0,WHL,44.0,1.0,15.0,16.0,2007.0,70.0
8474076,John Negrin,D,18.0,WJ18-A,6.0,0.0,1.0,1.0,2007.0,70.0
8474149,Evgenii Dadonov,F,18.0,Russia-3,4.0,2.0,0.0,2.0,2007.0,71.0
8474149,Evgenii Dadonov,F,18.0,Russia,24.0,1.0,1.0,2.0,2007.0,71.0
8474149,Evgenii Dadonov,F,18.0,WJ18-A,7.0,2.0,2.0,4.0,2007.0,71.0
8474137,Drayson Bowman,F,18.0,WHL,61.0,24.0,19.0,43.0,2007.0,72.0
8474134,Yannick Weber,D,18.0,Swiss-Jr.,1.0,0.0,0.0,0.0,2007.0,73.0
8474134,Yannick Weber,D,18.0,OHL,51.0,13.0,28.0,41.0,2007.0,73.0
8474054,Dale Mitchell,F,18.0,OHL,67.0,43.0,37.0,80.0,2007.0,74.0
8474156,Luca Cunti,F,18.0,Swiss-Jr.,13.0,9.0,7.0,16.0,2007.0,75.0
8474156,Luca Cunti,F,18.0,Swiss-2,3.0,0.0,0.0,0.0,2007.0,75.0
8474156,Luca Cunti,F,18.0,Swiss-2,5.0,1.0,0.0,1.0,2007.0,75.0
8474156,Luca Cunti,F,18.0,Swiss-2,5.0,1.0,1.0,2.0,2007.0,75.0
8474156,Luca Cunti,F,18.0,Swiss-3,1.0,2.0,0.0,2.0,2007.0,75.0
8474156,Luca Cunti,F,18.0,Swiss-3,11.0,8.0,8.0,16.0,2007.0,75.0
8474132,Jason Gregoire,F,18.0,USHL,32.0,16.0,20.0,36.0,2007.0,76.0
8474145,Robert Bortuzzo,D,18.0,OHL,63.0,2.0,12.0,14.0,2007.0,78.0
8473999,Nick Palmieri,F,18.0,OHL,56.0,24.0,21.0,45.0,2007.0,79.0
8474015,Casey Pierro-Zabotel,F,18.0,BCHL,55.0,51.0,65.0,116.0,2007.0,80.0
8474143,Ryan Thang,F,20.0,CCHA,42.0,20.0,21.0,41.0,2007.0,81.0
8474188,Bryan Cameron,F,18.0,OHL,60.0,33.0,25.0,58.0,2007.0,82.0
8474160,Phil Desimone,F,20.0,USHL,60.0,26.0,47.0,73.0,2007.0,84.0
8474087,Brett Sonne,F,18.0,WHL,71.0,21.0,9.0,30.0,2007.0,85.0
8474168,Joakim Andersson,F,18.0,Swe-U18,2.0,1.0,2.0,3.0,2007.0,88.0
8474168,Joakim Andersson,F,18.0,Swe-Jr.,41.0,20.0,26.0,46.0,2007.0,88.0
8474168,Joakim Andersson,F,18.0,Sweden,1.0,0.0,0.0,0.0,2007.0,88.0
8474130,Corey Tropp,F,18.0,USHL,54.0,26.0,36.0,62.0,2007.0,89.0
8474129,Louie Caporusso,F,18.0,OPJHL,37.0,23.0,27.0,50.0,2007.0,90.0
8474000,Steven Kampfer,D,18.0,CCHA,35.0,1.0,3.0,4.0,2007.0,93.0
8474195,Maksim Mayorov,F,18.0,Russia-2,28.0,6.0,4.0,10.0,2007.0,94.0
8474195,Maksim Mayorov,F,18.0,Russia-2,6.0,1.0,1.0,2.0,2007.0,94.0
8474166,Alec Martinez,D,20.0,CCHA,42.0,9.0,15.0,24.0,2007.0,95.0
8474059,Linus Omark,F,20.0,Sweden,50.0,8.0,9.0,17.0,2007.0,97.0
8473993,Justin Mccrae,F,18.0,WHL,61.0,16.0,33.0,49.0,2007.0,102.0
